,url,start,rel,end
135955,"DerivedFrom,大刀,大/a",大刀,DerivedFrom,大/a
135956,"DerivedFrom,大副,大/a",大副,DerivedFrom,大/a
135957,"DerivedFrom,大功,大/a",大功,DerivedFrom,大/a
135958,"DerivedFrom,大势,大/a",大势,DerivedFrom,大/a
135959,"DerivedFrom,大半,大/a",大半,DerivedFrom,大/a
135960,"DerivedFrom,大卡,大/a",大卡,DerivedFrom,大/a
135961,"DerivedFrom,大叔,大/a",大叔,DerivedFrom,大/a
135962,"DerivedFrom,大同,大/a",大同,DerivedFrom,大/a
135963,"DerivedFrom,大名,大/a",大名,DerivedFrom,大/a
135964,"DerivedFrom,大君,大/a",大君,DerivedFrom,大/a
135965,"DerivedFrom,大员,大/a",大员,DerivedFrom,大/a
135966,"DerivedFrom,大哥,大/a",大哥,DerivedFrom,大/a
135967,"DerivedFrom,大喜,大/a",大喜,DerivedFrom,大/a
135968,"DerivedFrom,大器,大/a",大器,DerivedFrom,大/a
135969,"DerivedFrom,大国,大/a",大国,DerivedFrom,大/a
135970,"DerivedFrom,大圆,大/a",大圆,DerivedFrom,大/a
135971,"DerivedFrom,大地,大/a",大地,DerivedFrom,大/a
135972,"DerivedFrom,大型,大/a",大型,DerivedFrom,大/a
135973,"DerivedFrom,大城,大/a",大城,DerivedFrom,大/a
135974,"DerivedFrom,大块,大/a",大块,DerivedFrom,大/a
135975,"DerivedFrom,大坝,大/a",大坝,DerivedFrom,大/a
135976,"DerivedFrom,大多,大/a",大多,DerivedFrom,大/a
135977,"DerivedFrom,大伙,大/a",大伙,DerivedFrom,大/a
135978,"DerivedFrom,大大,大/a",大大,DerivedFrom,大/a
135979,"DerivedFrom,大夫,大/a",大夫,DerivedFrom,大/a
135980,"DerivedFrom,大姐,大/a",大姐,DerivedFrom,大/a
135981,"DerivedFrom,大姨,大/a",大姨,DerivedFrom,大/a
135982,"DerivedFrom,大妈,大/a",大妈,DerivedFrom,大/a
135983,"DerivedFrom,大嫂,大/a",大嫂,DerivedFrom,大/a
135984,"DerivedFrom,大字,大/a",大字,DerivedFrom,大/a
135985,"DerivedFrom,大学,学/v",大学,DerivedFrom,学/v
135986,"DerivedFrom,大学,大/a",大学,DerivedFrom,大/a
135987,"DerivedFrom,大宗,大/a",大宗,DerivedFrom,大/a
135988,"DerivedFrom,大官,大/a",大官,DerivedFrom,大/a
135989,"DerivedFrom,大家,大/a",大家,DerivedFrom,大/a
135990,"DerivedFrom,大写,大/a",大写,DerivedFrom,大/a
135991,"DerivedFrom,大宝,大/a",大宝,DerivedFrom,大/a
135992,"DerivedFrom,大将,大/a",大将,DerivedFrom,大/a
135993,"DerivedFrom,大专,大/a",大专,DerivedFrom,大/a
135994,"DerivedFrom,大小,大/a",大小,DerivedFrom,大/a
135995,"DerivedFrom,大巴,大/a",大巴,DerivedFrom,大/a
135996,"DerivedFrom,大帝,大/a",大帝,DerivedFrom,大/a
135997,"DerivedFrom,大师,大/a",大师,DerivedFrom,大/a
135998,"DerivedFrom,大年,大/a",大年,DerivedFrom,大/a
135999,"DerivedFrom,大幸,大/a",大幸,DerivedFrom,大/a
136000,"DerivedFrom,大度,大/a",大度,DerivedFrom,大/a
136001,"DerivedFrom,大厦,大/a",大厦,DerivedFrom,大/a
136002,"DerivedFrom,大厅,大/a",大厅,DerivedFrom,大/a
136003,"DerivedFrom,大德,大/a",大德,DerivedFrom,大/a
136004,"DerivedFrom,大志,大/a",大志,DerivedFrom,大/a
136005,"DerivedFrom,大怒,大/a",大怒,DerivedFrom,大/a
136006,"DerivedFrom,大悟,大/a",大悟,DerivedFrom,大/a
136007,"DerivedFrom,大意,大/a",大意,DerivedFrom,大/a
136008,"DerivedFrom,大战,大/a",大战,DerivedFrom,大/a
136009,"DerivedFrom,大戏,大/a",大戏,DerivedFrom,大/a
136010,"DerivedFrom,大户,大/a",大户,DerivedFrom,大/a
136011,"DerivedFrom,大才,大/a",大才,DerivedFrom,大/a
136012,"DerivedFrom,大把,大/a",大把,DerivedFrom,大/a
136013,"DerivedFrom,大抵,大/a",大抵,DerivedFrom,大/a
136014,"DerivedFrom,大败,大/a",大败,DerivedFrom,大/a
136015,"DerivedFrom,大敌,大/a",大敌,DerivedFrom,大/a
136016,"DerivedFrom,大数,大/a",大数,DerivedFrom,大/a
136017,"DerivedFrom,大方,大/a",大方,DerivedFrom,大/a
136018,"DerivedFrom,大旨,大/a",大旨,DerivedFrom,大/a
136019,"DerivedFrom,大智,大/a",大智,DerivedFrom,大/a
136020,"DerivedFrom,大书,大/a",大书,DerivedFrom,大/a
136021,"DerivedFrom,大会,大/a",大会,DerivedFrom,大/a
136022,"DerivedFrom,大月,大/a",大月,DerivedFrom,大/a
136023,"DerivedFrom,大有,大/a",大有,DerivedFrom,大/a
136024,"DerivedFrom,大校,大/a",大校,DerivedFrom,大/a
136025,"DerivedFrom,大桶,大/a",大桶,DerivedFrom,大/a
136026,"DerivedFrom,大梁,大/a",大梁,DerivedFrom,大/a
136027,"DerivedFrom,大业,大/a",大业,DerivedFrom,大/a
136028,"DerivedFrom,大楷,大/a",大楷,DerivedFrom,大/a
136029,"DerivedFrom,大概,大/a",大概,DerivedFrom,大/a
136030,"DerivedFrom,大权,大/a",大权,DerivedFrom,大/a
136031,"DerivedFrom,大款,大/a",大款,DerivedFrom,大/a
136032,"DerivedFrom,大殿,大/a",大殿,DerivedFrom,大/a
136033,"DerivedFrom,大母,大/a",大母,DerivedFrom,大/a
136034,"DerivedFrom,大气,大/a",大气,DerivedFrom,大/a
136035,"DerivedFrom,大水,大/a",大水,DerivedFrom,大/a
136036,"DerivedFrom,大江,大/a",大江,DerivedFrom,大/a
136037,"DerivedFrom,大河,大/a",大河,DerivedFrom,大/a
136038,"DerivedFrom,大洋,大/a",大洋,DerivedFrom,大/a
136039,"DerivedFrom,大洲,大/a",大洲,DerivedFrom,大/a
136040,"DerivedFrom,大海,大/a",大海,DerivedFrom,大/a
136041,"DerivedFrom,大漠,大/a",大漠,DerivedFrom,大/a
136042,"DerivedFrom,大汉,大/a",大汉,DerivedFrom,大/a
136043,"DerivedFrom,大潮,大/a",大潮,DerivedFrom,大/a
136044,"DerivedFrom,大火,大/a",大火,DerivedFrom,大/a
136045,"DerivedFrom,大烟,大/a",大烟,DerivedFrom,大/a
136046,"DerivedFrom,大爷,大/a",大爷,DerivedFrom,大/a
136047,"DerivedFrom,大片,大/a",大片,DerivedFrom,大/a
136048,"DerivedFrom,大牙,大/a",大牙,DerivedFrom,大/a
136049,"DerivedFrom,大牢,大/a",大牢,DerivedFrom,大/a
136050,"DerivedFrom,大王,大/a",大王,DerivedFrom,大/a
136051,"DerivedFrom,大班,大/a",大班,DerivedFrom,大/a
136052,"DerivedFrom,大田,大/a",大田,DerivedFrom,大/a
136053,"DerivedFrom,大略,大/a",大略,DerivedFrom,大/a
136054,"DerivedFrom,大白,大/a",大白,DerivedFrom,大/a
136055,"DerivedFrom,大盘,大/a",大盘,DerivedFrom,大/a
136056,"DerivedFrom,大众,大/a",大众,DerivedFrom,大/a
136057,"DerivedFrom,大笑,大/a",大笑,DerivedFrom,大/a
136058,"DerivedFrom,大节,大/a",大节,DerivedFrom,大/a
136059,"DerivedFrom,大篆,大/a",大篆,DerivedFrom,大/a
136060,"DerivedFrom,大米,大/a",大米,DerivedFrom,大/a
136061,"DerivedFrom,大粪,大/a",大粪,DerivedFrom,大/a
136062,"DerivedFrom,大约,大/a",大约,DerivedFrom,大/a
136063,"DerivedFrom,大红,大/a",大红,DerivedFrom,大/a
136064,"DerivedFrom,大统,大/a",大统,DerivedFrom,大/a
136065,"DerivedFrom,大纲,大/a",大纲,DerivedFrom,大/a
136066,"DerivedFrom,大义,大/a",大义,DerivedFrom,大/a
136067,"DerivedFrom,大考,大/a",大考,DerivedFrom,大/a
136068,"DerivedFrom,大圣,大/a",大圣,DerivedFrom,大/a
136069,"DerivedFrom,大肆,大/a",大肆,DerivedFrom,大/a
136070,"DerivedFrom,大肉,大/a",大肉,DerivedFrom,大/a
136071,"DerivedFrom,大胡,大",大胡,DerivedFrom,大
136072,"DerivedFrom,大胡,胡",大胡,DerivedFrom,胡
136073,"DerivedFrom,大腕,大/a",大腕,DerivedFrom,大/a
136074,"DerivedFrom,大肠,大/a",大肠,DerivedFrom,大/a
136075,"DerivedFrom,大腿,大/a",大腿,DerivedFrom,大/a
136076,"DerivedFrom,大胆,大/a",大胆,DerivedFrom,大/a
136077,"DerivedFrom,大臣,大/a",大臣,DerivedFrom,大/a
136078,"DerivedFrom,大致,大/a",大致,DerivedFrom,大/a
136079,"DerivedFrom,大舅,大/a",大舅,DerivedFrom,大/a
136080,"DerivedFrom,大兴,大/a",大兴,DerivedFrom,大/a
136081,"DerivedFrom,大荒,大/a",大荒,DerivedFrom,大/a
136082,"DerivedFrom,大荳,大/a",大荳,DerivedFrom,大/a
136083,"DerivedFrom,大蒜,大/a",大蒜,DerivedFrom,大/a
136084,"DerivedFrom,大葱,大/a",大葱,DerivedFrom,大/a
136085,"DerivedFrom,大号,大/a",大号,DerivedFrom,大/a
136086,"DerivedFrom,大虾,大/a",大虾,DerivedFrom,大/a
136087,"DerivedFrom,大虫,大/a",大虫,DerivedFrom,大/a
136088,"DerivedFrom,大街,大/a",大街,DerivedFrom,大/a
136089,"DerivedFrom,大卫,大/a",大卫,DerivedFrom,大/a
136090,"DerivedFrom,大衣,大/a",大衣,DerivedFrom,大/a
136091,"DerivedFrom,大褂,大/a",大褂,DerivedFrom,大/a
136092,"DerivedFrom,大襟,大/a",大襟,DerivedFrom,大/a
136093,"DerivedFrom,大要,大/a",大要,DerivedFrom,大/a
136094,"DerivedFrom,大观,大/a",大观,DerivedFrom,大/a
136095,"DerivedFrom,大解,大/a",大解,DerivedFrom,大/a
136096,"DerivedFrom,大言,大/a",大言,DerivedFrom,大/a
136097,"DerivedFrom,大计,大/a",大计,DerivedFrom,大/a
136098,"DerivedFrom,大话,大/a",大话,DerivedFrom,大/a
136099,"DerivedFrom,大调,大/a",大调,DerivedFrom,大/a
136100,"DerivedFrom,大哗,大/a",大哗,DerivedFrom,大/a
136101,"DerivedFrom,大豆,大/a",大豆,DerivedFrom,大/a
136102,"DerivedFrom,大贤,大/a",大贤,DerivedFrom,大/a
136103,"DerivedFrom,大赦,大/a",大赦,DerivedFrom,大/a
136104,"DerivedFrom,大车,大/a",大车,DerivedFrom,大/a
136105,"DerivedFrom,大军,大/a",大军,DerivedFrom,大/a
136106,"DerivedFrom,大连,大/a",大连,DerivedFrom,大/a
136107,"DerivedFrom,大过,大/a",大过,DerivedFrom,大/a
136108,"DerivedFrom,大道,大/a",大道,DerivedFrom,大/a
136109,"DerivedFrom,大选,大/a",大选,DerivedFrom,大/a
136110,"DerivedFrom,大都,大/a",大都,DerivedFrom,大/a
136111,"DerivedFrom,大锤,大/a",大锤,DerivedFrom,大/a
136112,"DerivedFrom,大错,大/a",大错,DerivedFrom,大/a
136113,"DerivedFrom,大关,大/a",大关,DerivedFrom,大/a
136114,"DerivedFrom,大阪,大/a",大阪,DerivedFrom,大/a
136115,"DerivedFrom,大限,大/a",大限,DerivedFrom,大/a
136116,"DerivedFrom,大院,大/a",大院,DerivedFrom,大/a
136117,"DerivedFrom,大队,大/a",大队,DerivedFrom,大/a
136118,"DerivedFrom,大雁,大/a",大雁,DerivedFrom,大/a
136119,"DerivedFrom,大雅,大/a",大雅,DerivedFrom,大/a
136120,"DerivedFrom,大难,大/a",大难,DerivedFrom,大/a
136121,"DerivedFrom,大雨,大/a",大雨,DerivedFrom,大/a
136122,"DerivedFrom,大雪,大/a",大雪,DerivedFrom,大/a
136123,"DerivedFrom,大风,大/a",大风,DerivedFrom,大/a
136124,"DerivedFrom,大饼,大/a",大饼,DerivedFrom,大/a
136125,"DerivedFrom,大驾,大/a",大驾,DerivedFrom,大/a
136126,"DerivedFrom,大体,大/a",大体,DerivedFrom,大/a
136127,"DerivedFrom,大鹏,大/a",大鹏,DerivedFrom,大/a
136128,"DerivedFrom,大黄,大/a",大黄,DerivedFrom,大/a
136129,"DerivedFrom,大鼓,大/a",大鼓,DerivedFrom,大/a
136130,"DerivedFrom,大鼠,大/a",大鼠,DerivedFrom,大/a
136131,"DerivedFrom,大龄,大/a",大龄,DerivedFrom,大/a
136132,"DerivedFrom,天大,大/a",天大,DerivedFrom,大/a
136133,"DerivedFrom,天文学,学",天文学,DerivedFrom,学
136134,"DerivedFrom,天狗,狗/n",天狗,DerivedFrom,狗/n
136135,"DerivedFrom,天王星,王/n",天王星,DerivedFrom,王/n
136136,"DerivedFrom,夫人,人/n",夫人,DerivedFrom,人/n
136137,"DerivedFrom,失足,足/n",失足,DerivedFrom,足/n
136138,"DerivedFrom,女人,人/n",女人,DerivedFrom,人/n
136139,"DerivedFrom,女儿,儿/n",女儿,DerivedFrom,儿/n
136140,"DerivedFrom,她们,们",她们,DerivedFrom,们
136141,"DerivedFrom,姊丈,丈/n",姊丈,DerivedFrom,丈/n
136142,"DerivedFrom,姨丈,丈/n",姨丈,DerivedFrom,丈/n
136143,"DerivedFrom,学习,学/v",学习,DerivedFrom,学/v
136144,"DerivedFrom,学位,学/v",学位,DerivedFrom,学/v
136145,"DerivedFrom,学名,学/v",学名,DerivedFrom,学/v
136146,"DerivedFrom,学校,学/v",学校,DerivedFrom,学/v
136147,"DerivedFrom,学生,学/v",学生,DerivedFrom,学/v
136148,"DerivedFrom,学院,学/v",学院,DerivedFrom,学/v
136149,"DerivedFrom,它们,们",它们,DerivedFrom,们
136150,"DerivedFrom,宏大,大/a",宏大,DerivedFrom,大/a
136151,"DerivedFrom,客人,人/n",客人,DerivedFrom,人/n
136152,"DerivedFrom,富足,足/n",富足,DerivedFrom,足/n
136153,"DerivedFrom,宽大,大/a",宽大,DerivedFrom,大/a
136154,"DerivedFrom,封四,四",封四,DerivedFrom,四
136155,"DerivedFrom,小学,学/v",小学,DerivedFrom,学/v
136156,"DerivedFrom,尼日尔尔利亚,亚/n",尼日尔尔利亚,DerivedFrom,亚/n
136157,"DerivedFrom,山东,山/n",山东,DerivedFrom,山/n
136158,"DerivedFrom,山丹,山/n",山丹,DerivedFrom,山/n
136159,"DerivedFrom,山口,山/n",山口,DerivedFrom,山/n
136160,"DerivedFrom,山嘴,山/n",山嘴,DerivedFrom,山/n
136161,"DerivedFrom,山地,山/n",山地,DerivedFrom,山/n
136162,"DerivedFrom,山坡,山/n",山坡,DerivedFrom,山/n
136163,"DerivedFrom,山坳,山/n",山坳,DerivedFrom,山/n
136164,"DerivedFrom,山城,山/n",山城,DerivedFrom,山/n
136165,"DerivedFrom,山寨,山/n",山寨,DerivedFrom,山/n
136166,"DerivedFrom,山峰,山/n",山峰,DerivedFrom,山/n
136167,"DerivedFrom,山崖,山/n",山崖,DerivedFrom,山/n
136168,"DerivedFrom,山崩,山/n",山崩,DerivedFrom,山/n
136169,"DerivedFrom,山川,山/n",山川,DerivedFrom,山/n
136170,"DerivedFrom,山村,山/n",山村,DerivedFrom,山/n
136171,"DerivedFrom,山林,山/n",山林,DerivedFrom,山/n
136172,"DerivedFrom,山根,山/n",山根,DerivedFrom,山/n
136173,"DerivedFrom,山桃,山/n",山桃,DerivedFrom,山/n
136174,"DerivedFrom,山楂,山/n",山楂,DerivedFrom,山/n
136175,"DerivedFrom,山歌,山/n",山歌,DerivedFrom,山/n
136176,"DerivedFrom,山毛榉,山/n",山毛榉,DerivedFrom,山/n
136177,"DerivedFrom,山水,山/n",山水,DerivedFrom,山/n
136178,"DerivedFrom,山河,山/n",山河,DerivedFrom,山/n
136179,"DerivedFrom,山泉,山/n",山泉,DerivedFrom,山/n
136180,"DerivedFrom,山洞,山/n",山洞,DerivedFrom,山/n
136181,"DerivedFrom,山洪,山/n",山洪,DerivedFrom,山/n
136182,"DerivedFrom,山田,山/n",山田,DerivedFrom,山/n
136183,"DerivedFrom,山系,山/n",山系,DerivedFrom,山/n
136184,"DerivedFrom,山羊,山/n",山羊,DerivedFrom,山/n
136185,"DerivedFrom,山脉,山/n",山脉,DerivedFrom,山/n
136186,"DerivedFrom,山脊,山/n",山脊,DerivedFrom,山/n
136187,"DerivedFrom,山腰,山/n",山腰,DerivedFrom,山/n
136188,"DerivedFrom,山芋,山/n",山芋,DerivedFrom,山/n
136189,"DerivedFrom,山茶,山/n",山茶,DerivedFrom,山/n
136190,"DerivedFrom,山药,山/n",山药,DerivedFrom,山/n
136191,"DerivedFrom,山西,山/n",山西,DerivedFrom,山/n
136192,"DerivedFrom,山谷,山/n",山谷,DerivedFrom,山/n
136193,"DerivedFrom,山路,山/n",山路,DerivedFrom,山/n
136194,"DerivedFrom,山道年,山/n",山道年,DerivedFrom,山/n
136195,"DerivedFrom,山魈,山/n",山魈,DerivedFrom,山/n
136196,"DerivedFrom,山麓,山/n",山麓,DerivedFrom,山/n
136197,"DerivedFrom,岩石,岩/n",岩石,DerivedFrom,岩/n
136198,"DerivedFrom,工人,人/n",工人,DerivedFrom,人/n
136199,"DerivedFrom,工兵,兵/n",工兵,DerivedFrom,兵/n
136200,"DerivedFrom,工兵,工/n",工兵,DerivedFrom,工/n
136201,"DerivedFrom,工具,工/n",工具,DerivedFrom,工/n
136202,"DerivedFrom,工场,工/n",工场,DerivedFrom,工/n
136203,"DerivedFrom,工业,工/n",工业,DerivedFrom,工/n
136204,"DerivedFrom,巨大,大/a",巨大,DerivedFrom,大/a
136205,"DerivedFrom,巯,氢",巯,DerivedFrom,氢
136206,"DerivedFrom,巯,硫",巯,DerivedFrom,硫
136207,"DerivedFrom,巴儿狗,狗/n",巴儿狗,DerivedFrom,狗/n
136208,"DerivedFrom,巴布亚新几内亚,亚/n",巴布亚新几内亚,DerivedFrom,亚/n
136209,"DerivedFrom,广大,大/a",广大,DerivedFrom,大/a
136210,"DerivedFrom,强大,大/a",强大,DerivedFrom,大/a
136211,"DerivedFrom,很少,很/r",很少,DerivedFrom,很/r
136212,"DerivedFrom,德国,国/n",德国,DerivedFrom,国/n
136213,"DerivedFrom,德文,文/n",德文,DerivedFrom,文/n
136214,"DerivedFrom,心理学,学",心理学,DerivedFrom,学
136215,"DerivedFrom,悠久,久/r",悠久,DerivedFrom,久/r
136216,"DerivedFrom,情人节,人/n",情人节,DerivedFrom,人/n
136217,"DerivedFrom,戈壁,戈/n",戈壁,DerivedFrom,戈/n
136218,"DerivedFrom,戈比,戈/n",戈比,DerivedFrom,戈/n
136219,"DerivedFrom,我,我们",我,DerivedFrom,我们
136220,"DerivedFrom,我们,们",我们,DerivedFrom,们
136221,"DerivedFrom,我们,我",我们,DerivedFrom,我
136222,"DerivedFrom,扁平足,足/n",扁平足,DerivedFrom,足/n
136223,"DerivedFrom,手纸,手/n",手纸,DerivedFrom,手/n
136224,"DerivedFrom,手背,手/n",手背,DerivedFrom,手/n
136225,"DerivedFrom,手腕子,手/n",手腕子,DerivedFrom,手/n
136226,"DerivedFrom,手足,足/n",手足,DerivedFrom,足/n
136227,"DerivedFrom,手车,手/n",手车,DerivedFrom,手/n
136228,"DerivedFrom,手风琴,手/n",手风琴,DerivedFrom,手/n
136229,"DerivedFrom,手风琴,风/n",手风琴,DerivedFrom,风/n
136230,"DerivedFrom,打狗,狗/n",打狗,DerivedFrom,狗/n
136231,"DerivedFrom,打落水狗,狗/n",打落水狗,DerivedFrom,狗/n
136232,"DerivedFrom,拉丁语,丁/n",拉丁语,DerivedFrom,丁/n
136233,"DerivedFrom,拉丁语,丁/n",拉丁语,DerivedFrom,丁/n
136234,"DerivedFrom,拉脱维亚,亚/n",拉脱维亚,DerivedFrom,亚/n
136235,"DerivedFrom,拿手菜,手/n",拿手菜,DerivedFrom,手/n
136236,"DerivedFrom,持久,久/r",持久,DerivedFrom,久/r
136237,"DerivedFrom,探戈,戈/n",探戈,DerivedFrom,戈/n
136238,"DerivedFrom,插足,足/n",插足,DerivedFrom,足/n
136239,"DerivedFrom,扩大,大/a",扩大,DerivedFrom,大/a
136240,"DerivedFrom,放大,大/a",放大,DerivedFrom,大/a
136241,"DerivedFrom,政治学,政治/n",政治学,DerivedFrom,政治/n
136242,"DerivedFrom,政治家,政治/n",政治家,DerivedFrom,政治/n
136243,"DerivedFrom,政治局,政治/n",政治局,DerivedFrom,政治/n
136244,"DerivedFrom,数学,学",数学,DerivedFrom,学
136245,"DerivedFrom,斯洛文尼亚,亚/n",斯洛文尼亚,DerivedFrom,亚/n
136246,"DerivedFrom,新人,新/a",新人,DerivedFrom,新/a
136247,"DerivedFrom,新兵,新/a",新兵,DerivedFrom,新/a
136248,"DerivedFrom,新加坡,新/a",新加坡,DerivedFrom,新/a
136249,"DerivedFrom,新型,新/a",新型,DerivedFrom,新/a
136250,"DerivedFrom,新奇,新/a",新奇,DerivedFrom,新/a
136251,"DerivedFrom,新年,新/a",新年,DerivedFrom,新/a
136252,"DerivedFrom,新星,新/a",新星,DerivedFrom,新/a
136253,"DerivedFrom,新月,新/a",新月,DerivedFrom,新/a
136254,"DerivedFrom,新生,新/a",新生,DerivedFrom,新/a
136255,"DerivedFrom,新疆,新/a",新疆,DerivedFrom,新/a
136256,"DerivedFrom,新词,新/a",新词,DerivedFrom,新/a
136257,"DerivedFrom,新近,新/a",新近,DerivedFrom,新/a
136258,"DerivedFrom,新闻,新/a",新闻,DerivedFrom,新/a
136259,"DerivedFrom,旋风,风/n",旋风,DerivedFrom,风/n
136260,"DerivedFrom,日下,日/n",日下,DerivedFrom,日/n
136261,"DerivedFrom,日中,日/n",日中,DerivedFrom,日/n
136262,"DerivedFrom,日久,久/r",日久,DerivedFrom,久/r
136263,"DerivedFrom,日偏食,日/n",日偏食,DerivedFrom,日/n
136264,"DerivedFrom,日元,日/n",日元,DerivedFrom,日/n
136265,"DerivedFrom,日光,日/n",日光,DerivedFrom,日/n
136266,"DerivedFrom,日光浴,日/n",日光浴,DerivedFrom,日/n
136267,"DerivedFrom,日内瓦,日/n",日内瓦,DerivedFrom,日/n
136268,"DerivedFrom,日冕,日/n",日冕,DerivedFrom,日/n
136269,"DerivedFrom,日出,日/n",日出,DerivedFrom,日/n
136270,"DerivedFrom,日刊,日/n",日刊,DerivedFrom,日/n
136271,"DerivedFrom,日前,日/n",日前,DerivedFrom,日/n
136272,"DerivedFrom,日历,日/n",日历,DerivedFrom,日/n
136273,"DerivedFrom,日圆,日/n",日圆,DerivedFrom,日/n
136274,"DerivedFrom,日夜,日/n",日夜,DerivedFrom,日/n
136275,"DerivedFrom,日子,日/n",日子,DerivedFrom,日/n
136276,"DerivedFrom,日工,日/n",日工,DerivedFrom,日/n
136277,"DerivedFrom,日常,日/n",日常,DerivedFrom,日/n
136278,"DerivedFrom,日常生活,生活/n",日常生活,DerivedFrom,生活/n
136279,"DerivedFrom,日影,日/n",日影,DerivedFrom,日/n
136280,"DerivedFrom,日惹,日/n",日惹,DerivedFrom,日/n
136281,"DerivedFrom,日托,日/n",日托,DerivedFrom,日/n
136282,"DerivedFrom,日报,日/n",日报,DerivedFrom,日/n
136283,"DerivedFrom,日文,文/n",日文,DerivedFrom,文/n
136284,"DerivedFrom,日文,日/n",日文,DerivedFrom,日/n
136285,"DerivedFrom,日日,日/n",日日,DerivedFrom,日/n
136286,"DerivedFrom,日晷,日/n",日晷,DerivedFrom,日/n
136287,"DerivedFrom,日暮,日/n",日暮,DerivedFrom,日/n
136288,"DerivedFrom,日月,日/n",日月,DerivedFrom,日/n
136289,"DerivedFrom,日期,日/n",日期,DerivedFrom,日/n
136290,"DerivedFrom,日本,日/n",日本,DerivedFrom,日/n
136291,"DerivedFrom,日本国,国/n",日本国,DerivedFrom,国/n
136292,"DerivedFrom,日照,日/n",日照,DerivedFrom,日/n
136293,"DerivedFrom,日用,日/n",日用,DerivedFrom,日/n
136294,"DerivedFrom,日用品,日/n",日用品,DerivedFrom,日/n
136295,"DerivedFrom,日益,日/n",日益,DerivedFrom,日/n
136296,"DerivedFrom,日程,日/n",日程,DerivedFrom,日/n
136297,"DerivedFrom,日色,日/n",日色,DerivedFrom,日/n
136298,"DerivedFrom,日落,日/n",日落,DerivedFrom,日/n
136299,"DerivedFrom,日薪,日/n",日薪,DerivedFrom,日/n
136300,"DerivedFrom,日记,日/n",日记,DerivedFrom,日/n
136301,"DerivedFrom,日语,日/n",日语,DerivedFrom,日/n
136302,"DerivedFrom,日食,日/n",日食,DerivedFrom,日/n
136303,"DerivedFrom,旦日,旦/n",旦日,DerivedFrom,旦/n
136304,"DerivedFrom,旦旦,旦/n",旦旦,DerivedFrom,旦/n
136305,"DerivedFrom,星期日,日/n",星期日,DerivedFrom,日/n
